ASV_ID,group,taxon1,taxon2,taxon3,taxon4,taxon5,mean_similarity
ASV1585,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.918
ASV1586,benthic,Globothalamea,Textulariida,Trochamminidae,Tritaxis,Tritaxis_conica,0.901
ASV1587,unassigned,unassigned,unassigned,,,,
ASV1590,unassigned,unassigned,unassigned,,,,
ASV1591,unassigned,unassigned,unassigned,,,,
ASV1592,unassigned,unassigned,unassigned,,,,
ASV1594,unassigned,unassigned,unassigned,,,,
ASV1595,unassigned,unassigned,unassigned,,,,
ASV1596,unassigned,unassigned,unassigned,,,,
ASV1597,benthic,Globothalamea,Textulariida,Reophacidae,Reophax,Reophax_sp,0.92
ASV1598,unassigned,unassigned,unassigned,,,,
ASV1599,unassigned,unassigned,unassigned,,,,
ASV1600,unassigned,unassigned,unassigned,,,,
ASV1601,unassigned,unassigned,unassigned,,,,
ASV1602,benthic,Monothalamea,CladeB,Bowseriidae,,,0.915
ASV1603,unassigned,unassigned,unassigned,,,,
ASV1604,unassigned,unassigned,unassigned,,,,
ASV1605,benthic,Monothalamea,CladeC,CladeC_X,Gloiogullmia,Gloiogullmia_sp,0.977
ASV1607,benthic,Globothalamea,Textulariida,Reophacidae,Reophax,Reophax_dentaliniformis,0.992
ASV1608,benthic,Monothalamea,Monothalamea_X,Astramminidae,Astrammina,Astrammina_rara,0.903
ASV1609,unassigned,unassigned,unassigned,,,,
ASV1610,unassigned,unassigned,unassigned,,,,
ASV1612,unassigned,unassigned,unassigned,,,,
ASV1614,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.936
ASV1615,unassigned,unassigned,unassigned,,,,
ASV1616,benthic,Monothalamea,CladeC,CladeC_X,CladeC_XX,CladeC_XX_sp,0.993
ASV1617,unassigned,unassigned,unassigned,,,,
ASV1619,unassigned,unassigned,unassigned,,,,
ASV1620,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.983
ASV1621,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.961
ASV1624,unassigned,unassigned,unassigned,,,,
ASV1626,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.95
ASV1628,unassigned,unassigned,unassigned,,,,
ASV1629,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON,ICEMON__sp,0.901
ASV1630,benthic,Monothalamea,CladeA,CladeA_X,CladeA_XX,CladeA_XX_sp,0.961
ASV1631,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.926
ASV1632,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.911
ASV1633,unassigned,unassigned,unassigned,,,,
ASV1634,unassigned,unassigned,unassigned,,,,
ASV1635,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON,ICEMON__sp,0.913
ASV1637,unassigned,unassigned,unassigned,,,,
ASV1638,benthic,Monothalamea,CladeG,,,,0.917
ASV1639,unassigned,unassigned,unassigned,,,,
ASV1641,unassigned,unassigned,unassigned,,,,
ASV1642,unassigned,unassigned,unassigned,,,,
ASV1643,benthic,Monothalamea,CladeB,CladeB_X,Pelosina,Pelosina_sp,0.992
ASV1645,unassigned,unassigned,unassigned,,,,
ASV1646,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.929
ASV1647,unassigned,unassigned,unassigned,,,,
ASV1648,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.927
ASV1649,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Leannia,Leannia_sp,1
ASV1650,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.945
ASV1652,unassigned,unassigned,unassigned,,,,
ASV1654,unassigned,unassigned,unassigned,,,,
ASV1655,unassigned,unassigned,unassigned,,,,
ASV1656,unassigned,unassigned,unassigned,,,,
ASV1657,unassigned,unassigned,unassigned,,,,
ASV1658,unassigned,unassigned,unassigned,,,,
ASV1659,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,1
ASV1660,benthic,Monothalamea,CladeBM,CladeBM_X,Micrometula,Micrometula_sp,0.904
ASV1661,unassigned,unassigned,unassigned,,,,
ASV1662,benthic,Monothalamea,CladeBM,CladeBM_X,,,0.936
ASV1663,unassigned,unassigned,unassigned,,,,
ASV1665,unassigned,unassigned,unassigned,,,,
ASV1666,benthic,Monothalamea,CladeC,CladeC_X,Gloiogullmia,Gloiogullmia_sp,0.969
ASV1667,unassigned,unassigned,unassigned,,,,
ASV1668,unassigned,unassigned,unassigned,,,,
ASV1669,unassigned,unassigned,unassigned,,,,
ASV1671,benthic,Monothalamea,CladeBM,CladeBM_X,,,0.913
ASV1673,unassigned,unassigned,unassigned,,,,
ASV1675,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.924
ASV1677,unassigned,unassigned,unassigned,,,,
ASV1680,benthic,Monothalamea,ENFOR6,ENFOR6_X,ENFOR6_XX,ENFOR6_XX_sp,0.939
ASV1681,unassigned,unassigned,unassigned,,,,
ASV1682,unassigned,unassigned,unassigned,,,,
ASV1683,unassigned,unassigned,unassigned,,,,
ASV1684,benthic,Monothalamea,CladeB,CladeB_X,CladeB_XX,CladeB_XX_sp,0.923
ASV1685,unassigned,unassigned,unassigned,,,,
ASV1687,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.959
ASV1688,unassigned,unassigned,unassigned,,,,
ASV1691,benthic,Monothalamea,CladeC,CladeC_X,CladeC_XX,CladeC_XX_sp,0.966
ASV1692,benthic,Globothalamea,Rotaliida,Planulinidae,Hyalinea,Hyalinea_balthica,1
ASV1693,unassigned,unassigned,unassigned,,,,
ASV1695,benthic,Monothalamea,CladeB,Bowseriidae,,,0.942
ASV1696,unassigned,unassigned,unassigned,,,,
ASV1697,benthic,Monothalamea,CladeB,CladeB_X,CladeB_XX,CladeB_XX_sp,0.921
ASV1698,unassigned,unassigned,unassigned,,,,
ASV1699,unassigned,unassigned,unassigned,,,,
ASV1700,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.936
ASV1701,unassigned,unassigned,unassigned,,,,
ASV1702,unassigned,unassigned,unassigned,,,,
ASV1703,unassigned,unassigned,unassigned,,,,
ASV1706,unassigned,unassigned,unassigned,,,,
ASV1707,unassigned,unassigned,unassigned,,,,
ASV1709,benthic,Monothalamea,CladeL_O,CladeL_O_X,Saccammina,Saccammina_sp,0.916
ASV1711,unassigned,unassigned,unassigned,,,,
ASV1712,unassigned,unassigned,unassigned,,,,
ASV1714,benthic,Globothalamea,Rotaliida,Buliminidae,Bulimina,Bulimina_elongata,0.91
ASV1715,unassigned,unassigned,unassigned,,,,
ASV1716,unassigned,unassigned,unassigned,,,,
ASV1717,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.945
ASV1718,unassigned,unassigned,unassigned,,,,
ASV1719,unassigned,unassigned,unassigned,,,,
ASV1721,unassigned,unassigned,unassigned,,,,
ASV1723,unassigned,unassigned,unassigned,,,,
ASV1724,benthic,Monothalamea,CladeV,CladeV_X,CladeV_XX,CladeV_XX_sp,0.984
ASV1728,unassigned,unassigned,unassigned,,,,
ASV1729,unassigned,unassigned,unassigned,,,,
ASV1730,unassigned,unassigned,unassigned,,,,
ASV1731,unassigned,unassigned,unassigned,,,,
ASV1732,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.959
ASV1733,unassigned,unassigned,unassigned,,,,
ASV1734,unassigned,unassigned,unassigned,,,,
ASV1736,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON_5,ICEMON_5_sp,0.958
ASV1737,unassigned,unassigned,unassigned,,,,
ASV1738,unassigned,unassigned,unassigned,,,,
ASV1739,unassigned,unassigned,unassigned,,,,
ASV1740,benthic,Monothalamea,CladeC,CladeC_X,Pilulina,Pilulina_argentea,1
ASV1741,benthic,Monothalamea,ENFOR8,ENFOR8_X,ENFOR8_XX,ENFOR8_XX_sp,0.911
ASV1742,unassigned,unassigned,unassigned,,,,
ASV1743,unassigned,unassigned,unassigned,,,,
ASV1746,unassigned,unassigned,unassigned,,,,
ASV1748,unassigned,unassigned,unassigned,,,,
ASV1749,unassigned,unassigned,unassigned,,,,
ASV1750,unassigned,unassigned,unassigned,,,,
ASV1751,unassigned,unassigned,unassigned,,,,
ASV1752,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.922
ASV1754,benthic,Monothalamea,CladeG,,,,0.904
ASV1756,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.932
ASV1757,unassigned,unassigned,unassigned,,,,
ASV1759,unassigned,unassigned,unassigned,,,,
ASV1760,unassigned,unassigned,unassigned,,,,
ASV1761,unassigned,unassigned,unassigned,,,,
ASV1762,unassigned,unassigned,unassigned,,,,
ASV1764,benthic,Monothalamea,CladeE,Psammophagidae,Psammophaga,Psammophaga_sp,0.906
ASV1765,unassigned,unassigned,unassigned,,,,
ASV1766,unassigned,unassigned,unassigned,,,,
ASV1768,unassigned,unassigned,unassigned,,,,
ASV1769,unassigned,unassigned,unassigned,,,,
ASV1770,benthic,Monothalamea,CladeB,CladeB_X,Psammosphaera_like,Psammosphaera_like_sp,0.96
ASV1771,unassigned,unassigned,unassigned,,,,
ASV1772,unassigned,unassigned,unassigned,,,,
ASV1773,unassigned,unassigned,unassigned,,,,
ASV1774,unassigned,unassigned,unassigned,,,,
ASV1775,benthic,Monothalamea,CladeV,CladeV_X,CladeV_XX,CladeV_XX_sp,0.992
ASV1776,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,1
ASV1777,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.932
ASV1779,unassigned,unassigned,unassigned,,,,
ASV1782,benthic,Globothalamea,Rotaliida,Buliminidae,,,0.902
ASV1783,unassigned,unassigned,unassigned,,,,
ASV1784,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.903
ASV1785,benthic,Globothalamea,Rotaliida,Cassidulinidae,Cassidulina,Cassidulina_laevigata,1
ASV1786,benthic,Globothalamea,Rotaliida,Pseudoparrellidae,Epistominella,Epistominella_exigua,1
ASV1788,benthic,Globothalamea,Textulariida,Textulariida_X,Textulariida_XX,Textulariida_XX_sp,0.993
ASV1789,benthic,Monothalamea,CladeB,CladeB_X,CladeB_XX,CladeB_XX_sp,0.979
ASV1792,unassigned,unassigned,unassigned,,,,
ASV1795,benthic,Monothalamea,Xenophyophoroidea,Xenophyophoroidea_X,Xenophyophoroidea_XX,Xenophyophoroidea_XX_sp,0.906
ASV1796,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Leannia,Leannia_sp,0.984
ASV1797,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.937
ASV1798,unassigned,unassigned,unassigned,,,,
ASV1799,benthic,Globothalamea,Textulariida,Textulariida_X,Textulariida_XX,Textulariida_XX_sp,0.986
ASV1800,unassigned,unassigned,unassigned,,,,
ASV1801,unassigned,unassigned,unassigned,,,,
ASV1802,benthic,Monothalamea,CladeB,Bowseriidae,,,0.951
ASV1803,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.984
ASV1804,benthic,Monothalamea,CladeG,Shepheardellidae,,,0.903
ASV1805,unassigned,unassigned,unassigned,,,,
ASV1806,unassigned,unassigned,unassigned,,,,
ASV1807,unassigned,unassigned,unassigned,,,,
ASV1808,unassigned,unassigned,unassigned,,,,
ASV1809,unassigned,unassigned,unassigned,,,,
ASV1811,unassigned,unassigned,unassigned,,,,
ASV1814,benthic,Monothalamea,CladeBM,CladeBM_X,Micrometula,Micrometula_sp,0.953
ASV1815,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.952
ASV1816,unassigned,unassigned,unassigned,,,,
ASV1819,unassigned,unassigned,unassigned,,,,
ASV1821,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_ICEMON_3,0.965
ASV1822,unassigned,unassigned,unassigned,,,,
ASV1823,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.993
ASV1824,unassigned,unassigned,unassigned,,,,
ASV1825,unassigned,unassigned,unassigned,,,,
ASV1826,unassigned,unassigned,unassigned,,,,
ASV1827,unassigned,unassigned,unassigned,,,,
ASV1829,unassigned,unassigned,unassigned,,,,
ASV1832,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.943
ASV1833,unassigned,unassigned,unassigned,,,,
ASV1834,unassigned,unassigned,unassigned,,,,
ASV1835,unassigned,unassigned,unassigned,,,,
ASV1836,unassigned,unassigned,unassigned,,,,
ASV1837,unassigned,unassigned,unassigned,,,,
ASV1839,benthic,Monothalamea,CladeBM,CladeBM_X,,,0.912
ASV1842,unassigned,unassigned,unassigned,,,,
ASV1843,unassigned,unassigned,unassigned,,,,
ASV1844,unassigned,unassigned,unassigned,,,,
ASV1845,unassigned,unassigned,unassigned,,,,
ASV1847,unassigned,unassigned,unassigned,,,,
ASV1851,unassigned,unassigned,unassigned,,,,
ASV1852,unassigned,unassigned,unassigned,,,,
ASV1853,unassigned,unassigned,unassigned,,,,
ASV1854,unassigned,unassigned,unassigned,,,,
ASV1855,unassigned,unassigned,unassigned,,,,
ASV1858,unassigned,unassigned,unassigned,,,,
ASV1861,benthic,Monothalamea,CladeY,CladeY_X,Nujappikia,Nujappikia_idaliae,0.98
ASV1862,unassigned,unassigned,unassigned,,,,
ASV1863,unassigned,unassigned,unassigned,,,,
ASV1864,unassigned,unassigned,unassigned,,,,
ASV1866,unassigned,unassigned,unassigned,,,,
ASV1869,benthic,Monothalamea,CladeC,CladeC_X,CladeC_XX,CladeC_XX_sp,0.965
ASV1870,unassigned,unassigned,unassigned,,,,
ASV1871,unassigned,unassigned,unassigned,,,,
ASV1872,unassigned,unassigned,unassigned,,,,
ASV1874,benthic,Globothalamea,Rotaliida,Notorotaliidae,Buccella,Buccella_sp,0.992
ASV1875,unassigned,unassigned,unassigned,,,,
ASV1876,benthic,Monothalamea,CladeA,CladeA_X,CladeA_XX,CladeA_XX_sp,0.961
ASV1877,unassigned,unassigned,unassigned,,,,
ASV1878,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.979
ASV1879,unassigned,unassigned,unassigned,,,,
ASV1880,unassigned,unassigned,unassigned,,,,
ASV1881,benthic,Monothalamea,CladeD,Hippocrepinellidae,Hippocrepinella,Hippocrepinella_sp,0.977
ASV1882,benthic,Monothalamea,CladeC,Hippocrepinidae,Hippocrepina,Hippocrepina_indivisa,1
ASV1884,benthic,Monothalamea,CladeB,Bowseriidae,,,0.903
ASV1885,unassigned,unassigned,unassigned,,,,
ASV1886,benthic,Globothalamea,Rotaliida,Cassidulinidae,Cassidulina,Cassidulina_sp,0.982
ASV1887,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.928
ASV1888,unassigned,unassigned,unassigned,,,,
ASV1889,benthic,Globothalamea,Textulariida,Trochamminidae,Trochammina,Trochammina_sp,0.903
ASV1890,benthic,Globothalamea,Rotaliida,Cibicididae,Cibicidoides,Cibicidoides_sp,0.937
ASV1891,unassigned,unassigned,unassigned,,,,
ASV1892,unassigned,unassigned,unassigned,,,,
ASV1895,unassigned,unassigned,unassigned,,,,
ASV1896,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.94
ASV1898,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.903
ASV1900,unassigned,unassigned,unassigned,,,,
ASV1902,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.971
ASV1903,benthic,Monothalamea,CladeE,Psammophagidae,Psammophaga,Psammophaga_sp,1
ASV1905,unassigned,unassigned,unassigned,,,,
ASV1908,unassigned,unassigned,unassigned,,,,
ASV1912,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.963
ASV1913,unassigned,unassigned,unassigned,,,,
ASV1914,unassigned,unassigned,unassigned,,,,
ASV1916,unassigned,unassigned,unassigned,,,,
ASV1917,unassigned,unassigned,unassigned,,,,
ASV1919,benthic,Monothalamea,CladeC,CladeC_X,CladeC_XX,CladeC_XX_sp,1
ASV1920,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.924
ASV1922,unassigned,unassigned,unassigned,,,,
ASV1923,unassigned,unassigned,unassigned,,,,
ASV1924,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.931
ASV1925,unassigned,unassigned,unassigned,,,,
ASV1928,unassigned,unassigned,unassigned,,,,
ASV1930,unassigned,unassigned,unassigned,,,,
ASV1931,unassigned,unassigned,unassigned,,,,
ASV1932,unassigned,unassigned,unassigned,,,,
ASV1934,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.91
ASV1935,unassigned,unassigned,unassigned,,,,
ASV1936,unassigned,unassigned,unassigned,,,,
ASV1938,benthic,Monothalamea,ENFOR6,ENFOR6_X,ENFOR6_XX,ENFOR6_XX_sp,0.939
ASV1939,unassigned,unassigned,unassigned,,,,
ASV1940,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.983
ASV1941,unassigned,unassigned,unassigned,,,,
ASV1943,unassigned,unassigned,unassigned,,,,
ASV1944,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.931
ASV1945,unassigned,unassigned,unassigned,,,,
ASV1946,benthic,Monothalamea,CladeV,CladeV_X,CladeV_XX,CladeV_XX_sp,0.938
ASV1947,unassigned,unassigned,unassigned,,,,
ASV1948,unassigned,unassigned,unassigned,,,,
ASV1949,benthic,Globothalamea,Rotaliida,Bolivinitidae,Bolivina,Bolivina_sp,0.911
ASV1951,unassigned,unassigned,unassigned,,,,
ASV1952,unassigned,unassigned,unassigned,,,,
ASV1956,unassigned,unassigned,unassigned,,,,
ASV1959,unassigned,unassigned,unassigned,,,,
ASV1960,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.959
ASV1961,benthic,Globothalamea,Textulariida,Textulariidae,Textularia,Textularia_agglutinans,0.925
ASV1962,benthic,Globothalamea,Rotaliida,Glabratellidae,Glabratella,Glabratella_sp,0.913
ASV1963,unassigned,unassigned,unassigned,,,,
ASV1965,unassigned,unassigned,unassigned,,,,
ASV1966,unassigned,unassigned,unassigned,,,,
ASV1967,unassigned,unassigned,unassigned,,,,
ASV1969,unassigned,unassigned,unassigned,,,,
ASV1970,unassigned,unassigned,unassigned,,,,
ASV1971,benthic,Monothalamea,CladeD,Hippocrepinellidae,Hippocrepinella,Hippocrepinella_sp,0.984
ASV1972,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON,ICEMON__sp,0.935
ASV1973,benthic,Monothalamea,CladeC,CladeC_X,Cylindrogullmia,Cylindrogullmia_alba,0.907
ASV1974,unassigned,unassigned,unassigned,,,,
ASV1976,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.907
ASV1977,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.945
ASV1978,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.905
ASV1979,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.942
ASV1980,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.902
ASV1981,unassigned,unassigned,unassigned,,,,
ASV1982,unassigned,unassigned,unassigned,,,,
ASV1983,unassigned,unassigned,unassigned,,,,
ASV1986,unassigned,unassigned,unassigned,,,,
ASV1988,unassigned,unassigned,unassigned,,,,
ASV1989,unassigned,unassigned,unassigned,,,,
ASV1990,unassigned,unassigned,unassigned,,,,
ASV1992,unassigned,unassigned,unassigned,,,,
ASV1994,unassigned,unassigned,unassigned,,,,
ASV1995,unassigned,unassigned,unassigned,,,,
ASV1996,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.905
ASV1998,unassigned,unassigned,unassigned,,,,
ASV1999,unassigned,unassigned,unassigned,,,,
ASV2000,unassigned,unassigned,unassigned,,,,
ASV2002,unassigned,unassigned,unassigned,,,,
ASV2004,benthic,Monothalamea,CladeE,Psammophagidae,Psammophaga,Psammophaga_crystallifera,0.921
ASV2005,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.932
ASV2006,benthic,Globothalamea,Rotaliida,Rosalinidae,Discanomalina,Discanomalina_coronata,1
ASV2007,unassigned,unassigned,unassigned,,,,
ASV2009,benthic,Globothalamea,Rotaliida,Pseudoparrellidae,,,0.928
ASV2010,unassigned,unassigned,unassigned,,,,
ASV2011,unassigned,unassigned,unassigned,,,,
ASV2012,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.959
ASV2013,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.986
ASV2014,unassigned,unassigned,unassigned,,,,
ASV2015,unassigned,unassigned,unassigned,,,,
ASV2016,unassigned,unassigned,unassigned,,,,
ASV2017,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.992
ASV2018,unassigned,unassigned,unassigned,,,,
ASV2019,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.901
ASV2021,unassigned,unassigned,unassigned,,,,
ASV2022,unassigned,unassigned,unassigned,,,,
ASV2023,unassigned,unassigned,unassigned,,,,
ASV2024,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.966
ASV2025,unassigned,unassigned,unassigned,,,,
ASV2027,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.979
ASV2028,unassigned,unassigned,unassigned,,,,
ASV2031,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.926
ASV2033,unassigned,unassigned,unassigned,,,,
ASV2034,unassigned,unassigned,unassigned,,,,
ASV2036,unassigned,unassigned,unassigned,,,,
ASV2037,unassigned,unassigned,unassigned,,,,
ASV2039,benthic,Globothalamea,Textulariida,Ammosphaeroidinidae,Cribrostomoides,Cribrostomoides_sp,0.918
ASV2040,unassigned,unassigned,unassigned,,,,
ASV2041,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.915
ASV2044,unassigned,unassigned,unassigned,,,,
ASV2045,benthic,Monothalamea,CladeB,CladeB_X,CladeB_XX,CladeB_XX_sp,0.9
ASV2046,unassigned,unassigned,unassigned,,,,
ASV2049,benthic,Globothalamea,Rotaliida,Cibicididae,Cibicides,Cibicides_sp,0.913
ASV2050,unassigned,unassigned,unassigned,,,,
ASV2051,unassigned,unassigned,unassigned,,,,
ASV2054,unassigned,unassigned,unassigned,,,,
ASV2055,unassigned,unassigned,unassigned,,,,
ASV2057,unassigned,unassigned,unassigned,,,,
ASV2058,unassigned,unassigned,unassigned,,,,
ASV2059,unassigned,unassigned,unassigned,,,,
ASV2062,unassigned,unassigned,unassigned,,,,
ASV2064,unassigned,unassigned,unassigned,,,,
ASV2065,unassigned,unassigned,unassigned,,,,
ASV2069,benthic,Globothalamea,Textulariida,Ammosphaeroidinidae,,,1
ASV2071,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.993
ASV2072,benthic,Monothalamea,CladeA,Limaxiidae,Limaxia,Limaxia_sp,0.912
ASV2073,unassigned,unassigned,unassigned,,,,
ASV2075,unassigned,unassigned,unassigned,,,,
ASV2076,unassigned,unassigned,unassigned,,,,
ASV2077,benthic,Globothalamea,Textulariida,Textulariida_X,Textulariida_XX,Textulariida_XX_sp,0.92
ASV2078,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.928
ASV2081,unassigned,unassigned,unassigned,,,,
ASV2082,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.975
ASV2083,benthic,Monothalamea,CladeG,,,,0.986
ASV2085,unassigned,unassigned,unassigned,,,,
ASV2086,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.909
ASV2087,unassigned,unassigned,unassigned,,,,
ASV2088,unassigned,unassigned,unassigned,,,,
ASV2090,benthic,Monothalamea,CladeC,CladeC_X,Pilulina,Pilulina_argentea,0.954
ASV2091,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.959
ASV2092,unassigned,unassigned,unassigned,,,,
ASV2093,unassigned,unassigned,unassigned,,,,
ASV2094,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.951
ASV2096,unassigned,unassigned,unassigned,,,,
ASV2097,unassigned,unassigned,unassigned,,,,
ASV2098,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.962
