"","ASV","station_2","sample_type","station_1","d2s","threshold","region_1","region_2","abundance"
"1620","ASV5470","NS38","bottom_water","NS43",65274.0726219047,0,"North Svalbard","North Svalbard",72
"1621","ASV5472","NS43","bottom_water","NS45",32589.4941201043,0,"North Svalbard","North Svalbard",9
"1622","ASV548","KH01","bottom_water","IS01",46094.1938443774,10,"West Svalbard","West Svalbard",37
"1623","ASV548","KH01","bottom_water","IS01",46094.1938443774,0,"West Svalbard","West Svalbard",37
"1624","ASV5480","IS02","bottom_water","HR04",123073.308719948,0,"West Svalbard","West Svalbard",1
"1625","ASV5481","IS01","100m_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",14
"1626","ASV5481","IS01","100m_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",14
"1627","ASV5485","KV01","bottom_water","NC01",465843.66883053,10,"North Norway","West Svalbard",32
"1628","ASV5485","KV01","bottom_water","NC01",465843.66883053,0,"North Norway","West Svalbard",32
"1629","ASV549","NC01","bottom_water","KV01",465843.66883053,10,"West Svalbard","North Norway",78
"1630","ASV552","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",3497
"1631","ASV552","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",3497
"1632","ASV554","KH03","100m_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",2
"1633","ASV554","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",1
"1634","ASV555","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",4
"1635","ASV5561","NC01","bottom_water","HR04",693470.71843196,0,"West Svalbard","North Norway",3
"1636","ASV557","NC01","bottom_water","KV01",465843.66883053,0,"West Svalbard","North Norway",9
"1637","ASV559","NS45","bottom_water","NS01",42960.6290146066,10,"North Svalbard","North Svalbard",1762
"1638","ASV559","NS45","bottom_water","NS01",42960.6290146066,0,"North Svalbard","North Svalbard",1762
"1639","ASV56","NS12","bottom_water","NS10",21916.4905658516,100,"North Svalbard","North Svalbard",108
"1640","ASV561","HR04","surface_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",5
"1641","ASV563","HR04","bottom_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",3
"1642","ASV5644","NS45","bottom_water","IS02",280091.157503738,10,"West Svalbard","North Svalbard",11
"1643","ASV5644","NS45","bottom_water","IS02",280091.157503738,0,"West Svalbard","North Svalbard",11
"1644","ASV5656","KH01","bottom_water","NS43",264622.487950346,0,"North Svalbard","West Svalbard",50
"1645","ASV5656","KH01","bottom_water","NS43",264622.487950346,10,"North Svalbard","West Svalbard",50
"1646","ASV5657","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",58
"1647","ASV5657","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",58
"1648","ASV566","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",711
"1649","ASV568","KH02","100m_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",22
"1650","ASV568","KH02","100m_water","KH03",35015.2323087072,10,"NE Greenland","NE Greenland",22
"1651","ASV569","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",1
"1652","ASV57","NS06","100m_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",7
"1653","ASV57","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",862
"1654","ASV57","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",862
"1655","ASV57","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",862
"1656","ASV570","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",2
"1657","ASV570","IS02","bottom_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",572
"1658","ASV570","IS02","bottom_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",572
"1659","ASV5724","NS02","bottom_water","NS10",163511.947853067,0,"North Svalbard","North Svalbard",1
"1660","ASV573","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",1501
"1661","ASV573","KH03","bottom_water","KH02",35015.2323087072,10,"NE Greenland","NE Greenland",1501
"1662","ASV573","KH03","bottom_water","KH02",35015.2323087072,100,"NE Greenland","NE Greenland",1501
"1663","ASV5735","NS01","100m_water","KH10",1088175.07493381,10,"North Norway","North Svalbard",51
"1664","ASV5735","NS01","100m_water","KH10",1088175.07493381,0,"North Norway","North Svalbard",51
"1665","ASV5746","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",30
"1666","ASV5746","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",30
"1667","ASV5750","HR07","100m_water","IS01",135632.147788776,0,"West Svalbard","West Svalbard",3
"1668","ASV576","NS06","100m_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",33
"1669","ASV576","NS06","100m_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",33
"1670","ASV576","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",642
"1671","ASV576","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",642
"1672","ASV576","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",642
"1673","ASV58","NS43","surface_water","NS45",32589.4941201043,0,"North Svalbard","North Svalbard",16
"1674","ASV58","NS43","surface_water","NS45",32589.4941201043,10,"North Svalbard","North Svalbard",16
"1675","ASV580","NS43","bottom_water","NS04",162970.205112177,10,"North Svalbard","North Svalbard",2045
"1676","ASV580","NS43","bottom_water","NS04",162970.205112177,0,"North Svalbard","North Svalbard",2045
"1677","ASV584","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",1
"1678","ASV585","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",12
"1679","ASV585","NC01","bottom_water","KH09",898929.221042087,10,"Greenland Ridge","North Norway",12
"1680","ASV5868","NC01","bottom_water","HR04",693470.71843196,0,"West Svalbard","North Norway",58
"1681","ASV587","HR04","100m_water","HR07",7636.3439032831,100,"West Svalbard","West Svalbard",183
"1682","ASV587","HR04","bottom_water","HR07",7636.3439032831,100,"West Svalbard","West Svalbard",488
"1683","ASV5874","KH10","bottom_water","NS04",1061740.27088334,0,"North Svalbard","North Norway",21
"1684","ASV5874","KH10","bottom_water","NS04",1061740.27088334,10,"North Svalbard","North Norway",21
"1685","ASV5885","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"1686","ASV5892","NC01","bottom_water","HR07",697027.596674895,0,"West Svalbard","North Norway",1
"1687","ASV5898","KV01","bottom_water","HR07",232591.851392527,10,"West Svalbard","West Svalbard",22
"1688","ASV5898","KV01","bottom_water","HR07",232591.851392527,0,"West Svalbard","West Svalbard",22
"1689","ASV590","IS02","bottom_water","IS01",48021.198533344,100,"West Svalbard","West Svalbard",177
"1690","ASV593","NS12","bottom_water","NS45",219004.54113253,10,"North Svalbard","North Svalbard",31
"1691","ASV593","NS12","bottom_water","NS45",219004.54113253,0,"North Svalbard","North Svalbard",31
"1692","ASV594","NS45","bottom_water","NS01",42960.6290146066,100,"North Svalbard","North Svalbard",710
"1693","ASV594","NS45","bottom_water","NS01",42960.6290146066,10,"North Svalbard","North Svalbard",710
"1694","ASV594","NS45","bottom_water","NS01",42960.6290146066,0,"North Svalbard","North Svalbard",710
"1695","ASV5948","KH02","bottom_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",38
"1696","ASV595","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",28
"1697","ASV595","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",28
"1698","ASV596","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",38
"1699","ASV596","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",38
"1700","ASV5969","NS10","100m_water","HR04",468927.314364479,0,"West Svalbard","North Svalbard",57
"1701","ASV6","NS43","bottom_water","NS45",32589.4941201043,1000,"North Svalbard","North Svalbard",24099
"1702","ASV60","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",774
"1703","ASV60","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",774
"1704","ASV60","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",774
"1705","ASV600","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",2
"1706","ASV603","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",7
"1707","ASV604","NS45","bottom_water","NS01",42960.6290146066,0,"North Svalbard","North Svalbard",252
"1708","ASV604","NS45","bottom_water","NS01",42960.6290146066,10,"North Svalbard","North Svalbard",252
"1709","ASV607","KH09","100m_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",14
"1710","ASV609","KH09","100m_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",5
"1711","ASV61","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",44318
"1712","ASV61","NS45","bottom_water","NS43",32589.4941201043,1000,"North Svalbard","North Svalbard",44318
"1713","ASV611","HR04","100m_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",12
"1714","ASV611","HR04","100m_water","IS02",123073.308719948,10,"West Svalbard","West Svalbard",12
"1715","ASV6115","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",11
"1716","ASV6115","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",11
"1717","ASV6121","NS10","100m_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",37
"1718","ASV6121","NS10","100m_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",37
"1719","ASV6121","NS10","bottom_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",3
"1720","ASV617","IS01","surface_water","KH01",46094.1938443774,0,"West Svalbard","West Svalbard",9
"1721","ASV6176","NS38","bottom_water","KH01",319038.01372169,0,"West Svalbard","North Svalbard",9
"1722","ASV618","NS02","100m_water","NS01",53889.687538777,0,"North Svalbard","North Svalbard",1
"1723","ASV618","NS02","bottom_water","NS01",53889.687538777,10,"North Svalbard","North Svalbard",16
"1724","ASV618","NS02","bottom_water","NS01",53889.687538777,0,"North Svalbard","North Svalbard",16
"1725","ASV619","KH01","surface_water","IS01",46094.1938443774,0,"West Svalbard","West Svalbard",42
"1726","ASV62","IS02","surface_water","IS01",48021.198533344,10000,"West Svalbard","West Svalbard",79269
"1727","ASV62","IS02","surface_water","IS01",48021.198533344,1000,"West Svalbard","West Svalbard",79269
"1728","ASV62","IS02","surface_water","IS01",48021.198533344,100,"West Svalbard","West Svalbard",79269
"1729","ASV6201","NS04","bottom_water","NS12",80619.1921938428,0,"North Svalbard","North Svalbard",19
"1730","ASV6201","NS04","bottom_water","NS12",80619.1921938428,10,"North Svalbard","North Svalbard",19
"1731","ASV6213","IS01","bottom_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",7
"1732","ASV623","KH01","bottom_water","IS01",46094.1938443774,0,"West Svalbard","West Svalbard",9
"1733","ASV626","NS06","100m_water","NS10",61935.9687607925,100,"North Svalbard","North Svalbard",1462
"1734","ASV626","NS06","100m_water","NS10",61935.9687607925,1000,"North Svalbard","North Svalbard",1462
"1735","ASV6267","KH10","100m_water","NC01",240529.614661747,0,"North Norway","North Norway",9
"1736","ASV6299","KV01","bottom_water","NC01",465843.66883053,0,"North Norway","West Svalbard",37
"1737","ASV6299","KV01","bottom_water","NC01",465843.66883053,10,"North Norway","West Svalbard",37
"1738","ASV63","KH09","100m_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",18
"1739","ASV63","KH09","surface_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",7
"1740","ASV630","HR04","surface_water","IS02",123073.308719948,10,"West Svalbard","West Svalbard",105
"1741","ASV630","HR04","surface_water","IS02",123073.308719948,100,"West Svalbard","West Svalbard",105
"1742","ASV630","HR04","surface_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",105
"1743","ASV631","IS02","bottom_water","NS47",226776.550608439,10,"North Svalbard","West Svalbard",36
"1744","ASV631","IS02","bottom_water","NS47",226776.550608439,0,"North Svalbard","West Svalbard",36
"1745","ASV6310","KH03","bottom_water","KH09",222683.198313936,10,"Greenland Ridge","NE Greenland",18
"1746","ASV6310","KH03","bottom_water","KH09",222683.198313936,0,"Greenland Ridge","NE Greenland",18
"1747","ASV632","KH01","bottom_water","IS02",48031.229720011,0,"West Svalbard","West Svalbard",11
"1748","ASV632","KH01","bottom_water","IS02",48031.229720011,10,"West Svalbard","West Svalbard",11
"1749","ASV6335","HR07","100m_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",4
"1750","ASV6335","HR07","bottom_water","HR04",7636.3439032831,0,"West Svalbard","West Svalbard",6
"1751","ASV635","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",30
"1752","ASV635","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",30
"1753","ASV637","KH03","bottom_water","KH02",35015.2323087072,100,"NE Greenland","NE Greenland",2809
"1754","ASV639","HR04","surface_water","NS43",418614.854903911,0,"North Svalbard","West Svalbard",4
"1755","ASV64","NS12","100m_water","NS10",21916.4905658516,1000,"North Svalbard","North Svalbard",7398
"1756","ASV64","NS12","100m_water","NS10",21916.4905658516,100,"North Svalbard","North Svalbard",7398
"1757","ASV64","NS12","bottom_water","NS10",21916.4905658516,100,"North Svalbard","North Svalbard",756
"1758","ASV6407","KV01","bottom_water","NS43",646498.533140049,0,"North Svalbard","West Svalbard",25
"1759","ASV6407","KV01","bottom_water","NS43",646498.533140049,10,"North Svalbard","West Svalbard",25
"1760","ASV643","KV01","bottom_water","HR04",228500.596020837,0,"West Svalbard","West Svalbard",10
"1761","ASV643","KV01","bottom_water","HR04",228500.596020837,10,"West Svalbard","West Svalbard",10
"1762","ASV6432","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",43
"1763","ASV644","NS12","bottom_water","NS10",21916.4905658516,100,"North Svalbard","North Svalbard",867
"1764","ASV644","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",867
"1765","ASV646","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",2
"1766","ASV649","NS10","100m_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",118
"1767","ASV649","NS10","100m_water","NS06",61935.9687607925,100,"North Svalbard","North Svalbard",118
"1768","ASV649","NS10","bottom_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",335
"1769","ASV649","NS10","bottom_water","NS06",61935.9687607925,100,"North Svalbard","North Svalbard",335
"1770","ASV65","IS01","surface_water","KH01",46094.1938443774,0,"West Svalbard","West Svalbard",1
"1771","ASV653","KH01","bottom_water","NS47",178987.128858961,0,"North Svalbard","West Svalbard",3
"1772","ASV654","KH01","bottom_water","IS02",48031.229720011,10,"West Svalbard","West Svalbard",191
"1773","ASV654","KH01","bottom_water","IS02",48031.229720011,100,"West Svalbard","West Svalbard",191
"1774","ASV654","KH01","bottom_water","IS02",48031.229720011,0,"West Svalbard","West Svalbard",191
"1775","ASV657","NS01","100m_water","NS02",53889.687538777,0,"North Svalbard","North Svalbard",1
"1776","ASV657","NS01","bottom_water","NS02",53889.687538777,0,"North Svalbard","North Svalbard",2
"1777","ASV658","IS02","bottom_water","KH01",48031.229720011,100,"West Svalbard","West Svalbard",217
"1778","ASV6585","NS43","bottom_water","KH02",308164.630942187,10,"NE Greenland","North Svalbard",23
"1779","ASV6585","NS43","bottom_water","KH02",308164.630942187,0,"NE Greenland","North Svalbard",23
"1780","ASV6598","KV01","bottom_water","NS01",595205.587892054,10,"North Svalbard","West Svalbard",28
"1781","ASV6598","KV01","bottom_water","NS01",595205.587892054,0,"North Svalbard","West Svalbard",28
"1782","ASV6603","IS01","100m_water","NS06",305811.394101557,0,"North Svalbard","West Svalbard",40
"1783","ASV661","IS01","100m_water","IS02",48021.198533344,100,"West Svalbard","West Svalbard",629
"1784","ASV661","IS01","100m_water","IS02",48021.198533344,10,"West Svalbard","West Svalbard",629
"1785","ASV661","IS01","100m_water","IS02",48021.198533344,0,"West Svalbard","West Svalbard",629
"1786","ASV661","IS01","bottom_water","IS02",48021.198533344,100,"West Svalbard","West Svalbard",303
"1787","ASV661","IS01","bottom_water","IS02",48021.198533344,0,"West Svalbard","West Svalbard",303
"1788","ASV661","IS01","bottom_water","IS02",48021.198533344,10,"West Svalbard","West Svalbard",303
"1789","ASV6614","KV01","bottom_water","NS45",616165.852358866,0,"North Svalbard","West Svalbard",5
"1790","ASV664","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",16
"1791","ASV667","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",1
"1792","ASV67","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",22402
"1793","ASV67","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",22402
"1794","ASV67","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",22402
"1795","ASV670","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",387
"1796","ASV672","NS45","bottom_water","NS01",42960.6290146066,0,"North Svalbard","North Svalbard",1024
"1797","ASV672","NS45","bottom_water","NS01",42960.6290146066,10,"North Svalbard","North Svalbard",1024
"1798","ASV6722","KV01","bottom_water","NS47",565119.614757287,10,"North Svalbard","West Svalbard",18
"1799","ASV6722","KV01","bottom_water","NS47",565119.614757287,0,"North Svalbard","West Svalbard",18
"1800","ASV6736","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",16
"1801","ASV6739","NC01","bottom_water","KH01",853587.233148531,10,"West Svalbard","North Norway",18
"1802","ASV6739","NC01","bottom_water","KH01",853587.233148531,0,"West Svalbard","North Norway",18
"1803","ASV6740","KH10","100m_water","NC01",240529.614661747,0,"North Norway","North Norway",1
"1804","ASV6740","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",22
"1805","ASV6740","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",22
"1806","ASV675","KV01","100m_water","HR04",228500.596020837,0,"West Svalbard","West Svalbard",17
"1807","ASV675","KV01","100m_water","HR04",228500.596020837,10,"West Svalbard","West Svalbard",17
"1808","ASV675","KV01","surface_water","HR04",228500.596020837,0,"West Svalbard","West Svalbard",4
"1809","ASV676","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",465
"1810","ASV676","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",465
"1811","ASV677","KH02","100m_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",1
"1812","ASV677","KH02","bottom_water","KH03",35015.2323087072,10,"NE Greenland","NE Greenland",683
"1813","ASV677","KH02","bottom_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",683
"1814","ASV677","KH02","bottom_water","KH03",35015.2323087072,100,"NE Greenland","NE Greenland",683
"1815","ASV678","KH02","bottom_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",4
"1816","ASV679","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",28
"1817","ASV679","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",28
"1818","ASV6792","HR04","100m_water","KV01",228500.596020837,0,"West Svalbard","West Svalbard",1
"1819","ASV6794","KH10","100m_water","KV01",536307.788412428,0,"West Svalbard","North Norway",1
"1820","ASV6794","KH10","bottom_water","KV01",536307.788412428,0,"West Svalbard","North Norway",20
"1821","ASV6794","KH10","bottom_water","KV01",536307.788412428,10,"West Svalbard","North Norway",20
"1822","ASV6795","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",32
"1823","ASV6795","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",32
"1824","ASV680","HR04","100m_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",1
"1825","ASV685","IS01","100m_water","HR07",135632.147788776,0,"West Svalbard","West Svalbard",276
"1826","ASV685","IS01","100m_water","HR07",135632.147788776,100,"West Svalbard","West Svalbard",276
"1827","ASV685","IS01","100m_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",276
"1828","ASV6870","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",3
"1829","ASV688","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",252
"1830","ASV688","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",252
"1831","ASV688","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",252
"1832","ASV69","KH02","100m_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",52
"1833","ASV69","KH02","100m_water","KH03",35015.2323087072,10,"NE Greenland","NE Greenland",52
"1834","ASV69","KH02","bottom_water","KH03",35015.2323087072,1000,"NE Greenland","NE Greenland",58797
"1835","ASV69","KH02","bottom_water","KH03",35015.2323087072,10,"NE Greenland","NE Greenland",58797
"1836","ASV69","KH02","bottom_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",58797
"1837","ASV69","KH02","bottom_water","KH03",35015.2323087072,100,"NE Greenland","NE Greenland",58797
"1838","ASV692","NS43","bottom_water","NS45",32589.4941201043,0,"North Svalbard","North Svalbard",2295
"1839","ASV692","NS43","bottom_water","NS45",32589.4941201043,10,"North Svalbard","North Svalbard",2295
"1840","ASV694","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",3
"1841","ASV694","IS02","bottom_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",5
"1842","ASV694","IS02","surface_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",1
"1843","ASV695","NS10","100m_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",244
"1844","ASV695","NS10","100m_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",244
"1845","ASV695","NS10","bottom_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",37
"1846","ASV695","NS10","bottom_water","NS12",21916.4905658516,10,"North Svalbard","North Svalbard",37
"1847","ASV6957","KH10","bottom_water","NS43",1144452.23705602,0,"North Svalbard","North Norway",6
"1848","ASV6958","KH10","100m_water","NC01",240529.614661747,0,"North Norway","North Norway",20
"1849","ASV6958","KH10","100m_water","NC01",240529.614661747,10,"North Norway","North Norway",20
"1850","ASV697","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",2
"1851","ASV6978","HR04","100m_water","NS01",366752.634585155,10,"North Svalbard","West Svalbard",29
"1852","ASV6978","HR04","100m_water","NS01",366752.634585155,0,"North Svalbard","West Svalbard",29
"1853","ASV699","HR04","100m_water","HR07",7636.3439032831,100,"West Svalbard","West Svalbard",425
"1854","ASV699","HR04","bottom_water","HR07",7636.3439032831,100,"West Svalbard","West Svalbard",225
"1855","ASV7","KH03","100m_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",8
"1856","ASV7","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",2
"1857","ASV7","KH03","surface_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",106
"1858","ASV70","HR04","100m_water","HR07",7636.3439032831,1000,"West Svalbard","West Svalbard",2179
"1859","ASV70","HR04","bottom_water","HR07",7636.3439032831,1000,"West Svalbard","West Svalbard",1941
"1860","ASV7007","KV01","bottom_water","IS02",340339.586785523,0,"West Svalbard","West Svalbard",9
"1861","ASV702","NC01","bottom_water","KH09",898929.221042087,10,"Greenland Ridge","North Norway",10
"1862","ASV702","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",10
"1863","ASV7035","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",1
"1864","ASV704","KH01","bottom_water","NS43",264622.487950346,0,"North Svalbard","West Svalbard",1
"1865","ASV7047","HR07","bottom_water","NS06",401554.379732724,0,"North Svalbard","West Svalbard",9
"1866","ASV705","NS38","bottom_water","NS43",65274.0726219047,100,"North Svalbard","North Svalbard",197
"1867","ASV705","NS38","bottom_water","NS43",65274.0726219047,10,"North Svalbard","North Svalbard",197
"1868","ASV706","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",15
"1869","ASV706","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",15
"1870","ASV7067","KH01","surface_water","NS47",178987.128858961,0,"North Svalbard","West Svalbard",10
"1871","ASV7067","KH01","surface_water","NS47",178987.128858961,10,"North Svalbard","West Svalbard",10
"1872","ASV709","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",2
"1873","ASV71","NS12","100m_water","NS10",21916.4905658516,1000,"North Svalbard","North Svalbard",2316
"1874","ASV71","NS12","bottom_water","NS10",21916.4905658516,1000,"North Svalbard","North Svalbard",2562
"1875","ASV710","NS12","bottom_water","NS06",63215.9203628152,0,"North Svalbard","North Svalbard",2
"1876","ASV7102","HR07","100m_water","NS02",351781.058880377,0,"North Svalbard","West Svalbard",5
"1877","ASV7102","HR07","surface_water","NS02",351781.058880377,0,"North Svalbard","West Svalbard",14
"1878","ASV7102","HR07","surface_water","NS02",351781.058880377,10,"North Svalbard","West Svalbard",14
"1879","ASV714","KH01","bottom_water","KH03",326618.35092933,0,"NE Greenland","West Svalbard",18
"1880","ASV715","KV01","bottom_water","HR04",228500.596020837,0,"West Svalbard","West Svalbard",1031
"1881","ASV716","NS45","bottom_water","NS02",96250.2797497349,0,"North Svalbard","North Svalbard",4
"1882","ASV717","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",1
"1883","ASV7193","IS02","bottom_water","NC01",805587.207051306,10,"North Norway","West Svalbard",15
"1884","ASV7193","IS02","bottom_water","NC01",805587.207051306,0,"North Norway","West Svalbard",15
"1885","ASV72","KH09","100m_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",37
"1886","ASV72","KH09","bottom_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",1
"1887","ASV720","NS12","100m_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",2447
"1888","ASV720","NS12","100m_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",2447
"1889","ASV720","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",126
"1890","ASV720","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",126
"1891","ASV7238","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",23
"1892","ASV7238","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",23
"1893","ASV7265","KV01","bottom_water","KH01",388228.836803037,0,"West Svalbard","West Svalbard",5
"1894","ASV727","IS01","100m_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",24
"1895","ASV727","IS01","100m_water","HR07",135632.147788776,0,"West Svalbard","West Svalbard",24
"1896","ASV73","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",131
"1897","ASV731","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",2
"1898","ASV733","NS45","100m_water","NS01",42960.6290146066,0,"North Svalbard","North Svalbard",1
"1899","ASV735","IS02","bottom_water","KH01",48031.229720011,100,"West Svalbard","West Svalbard",479
"1900","ASV7352","NS38","bottom_water","NS45",90246.7700513288,0,"North Svalbard","North Svalbard",14
"1901","ASV7352","NS38","bottom_water","NS45",90246.7700513288,10,"North Svalbard","North Svalbard",14
